bytes,content-type,elapsed,endpoint,resource,status,entry-date,start-date,end-date
8241145,application/json,1.491,acf3e807b4d328111af4ade3570a726756880a1cfecfe4c98a225647712c544d,93c88158d98236a710f8c022a58b4000aa1d6064df38dba28307225bb6a4abb0,200,2021-12-05T20:19:24.395339,,
8241145,application/json,24.415,acf3e807b4d328111af4ade3570a726756880a1cfecfe4c98a225647712c544d,93c88158d98236a710f8c022a58b4000aa1d6064df38dba28307225bb6a4abb0,200,2021-12-06T00:44:48.830071,,
8241145,application/json,1.56,acf3e807b4d328111af4ade3570a726756880a1cfecfe4c98a225647712c544d,93c88158d98236a710f8c022a58b4000aa1d6064df38dba28307225bb6a4abb0,200,2021-12-07T00:45:17.322186,,
8241145,application/json,24.212,acf3e807b4d328111af4ade3570a726756880a1cfecfe4c98a225647712c544d,93c88158d98236a710f8c022a58b4000aa1d6064df38dba28307225bb6a4abb0,200,2021-12-08T00:45:28.367781,,
8241145,application/json,1.159,acf3e807b4d328111af4ade3570a726756880a1cfecfe4c98a225647712c544d,93c88158d98236a710f8c022a58b4000aa1d6064df38dba28307225bb6a4abb0,200,2021-12-09T00:43:09.580038,,
8241145,application/json,23.612,acf3e807b4d328111af4ade3570a726756880a1cfecfe4c98a225647712c544d,93c88158d98236a710f8c022a58b4000aa1d6064df38dba28307225bb6a4abb0,200,2021-12-10T00:44:51.979646,,
8241145,application/json,26.214,acf3e807b4d328111af4ade3570a726756880a1cfecfe4c98a225647712c544d,93c88158d98236a710f8c022a58b4000aa1d6064df38dba28307225bb6a4abb0,200,2021-12-11T00:42:31.061751,,
8241145,application/json,24.362,acf3e807b4d328111af4ade3570a726756880a1cfecfe4c98a225647712c544d,93c88158d98236a710f8c022a58b4000aa1d6064df38dba28307225bb6a4abb0,200,2021-12-12T00:45:55.391514,,
8241145,application/json,0.798,acf3e807b4d328111af4ade3570a726756880a1cfecfe4c98a225647712c544d,93c88158d98236a710f8c022a58b4000aa1d6064df38dba28307225bb6a4abb0,200,2021-12-13T00:44:09.465488,,
,,29.756,acf3e807b4d328111af4ade3570a726756880a1cfecfe4c98a225647712c544d,,,2021-12-14T00:47:02.232949,,
,,30.048,acf3e807b4d328111af4ade3570a726756880a1cfecfe4c98a225647712c544d,,,2021-12-15T00:43:12.753443,,
